user_id,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Fantasy,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,popularity,niche,classic,retro,modern,contemporary
4782,0.046564307,0.1000555,0.15278712,0.068050206,0.2972001,0.22719637,0.117058255,0.29230195,0.10589795,0.08650941,0.31015307,0.10904739,0.21075614,0.5177482,0.19707575,0.17446461,0.3248002,0.11245631,0.30406097,0.24863249,0.06914288,0.15886045
4781,0.041210677,0.043575395,0.15342742,0.62588733,0.09053706,0.14512292,0.10829916,0.05354981,-0.05045177,0.18206954,0.11363576,0.27498814,-0.033288226,-0.030992296,0.07038604,0.06467132,0.4755641,-0.065689474,-0.0689422,-0.23127541,0.44496092,0.1040285
4780,0.10590437,0.08061163,0.11589684,-0.012765347,0.2471289,0.06715591,0.1859529,0.17308596,0.120081164,0.048679795,0.44094595,0.11925255,0.2197509,0.7121929,0.16971649,0.18334904,0.3391101,0.055412553,0.24509896,0.1839721,0.08408805,0.12011919
4779,0.13594468,0.087918594,0.15297034,0.005645726,0.10443108,0.07792212,0.04176688,0.041209795,0.11438366,0.072987005,0.12846659,0.061125517,0.13957222,0.036769018,0.18060654,0.10454039,0.2793339,-0.066788085,0.061265957,0.2647662,-0.09716341,0.2565934
4778,0.0762268,0.060209103,0.03320387,0.28700453,0.07314579,0.002054479,-0.074645154,0.075047806,-0.08470486,0.06317085,0.1391293,0.10363391,0.024003603,0.12256777,0.04349697,0.10757052,0.64842075,-0.35662785,-0.11079162,0.08252901,0.033164807,0.0057856888
4777,0.41327927,0.8703125,0.24599193,0.07104042,0.15132083,0.11716468,-0.05085417,0.32933506,0.099498466,0.13636069,0.13607618,0.2002178,0.34497422,0.10495474,0.15212403,0.12973316,0.36419073,-0.047709525,0.11979598,0.1390892,-0.025782559,0.14006048
4776,0.05244675,0.09231461,0.17005439,0.013963075,0.059420854,0.041113414,0.13314947,0.059329994,-0.05628983,0.08141525,0.1374378,0.1259276,-0.030248633,0.114996925,0.08207962,0.14637104,0.6356193,-0.21878892,-0.06609408,-0.23085237,0.4242428,0.040943492
4775,0.14832008,0.11394557,0.24305958,0.111340165,0.079451755,0.2466347,0.12245655,0.24897727,0.09213601,0.17077334,0.13962626,0.11201342,0.16418487,0.15518838,0.17121156,0.13444039,0.28197277,0.12156757,0.13404739,0.07420936,0.1784005,0.42769364
4774,0.17012079,0.12197957,0.27757618,0.047726627,0.13062818,0.16635084,0.12261957,0.12260102,0.16140607,0.54969716,0.25557172,0.21670684,0.17791373,0.10932671,0.22449824,0.23557658,0.41115576,0.043935556,0.27317208,0.23068617,-0.06919451,0.39514625
4773,0.16109331,0.100319,0.2335814,0.04951314,0.060429096,0.056075893,0.035701614,0.15963435,0.0774364,0.26900262,0.15403128,0.1250023,0.15988776,0.07467952,0.16461942,0.1868966,0.6809818,-0.22186191,0.11899438,0.10677585,0.058595523,0.2017327
4772,-0.0045027253,0.102597386,0.13876016,0.03114087,0.009961307,0.16385469,0.19094002,0.12516555,-0.027987586,0.17707282,0.12018644,0.18267502,0.053019404,0.046801656,0.21649961,0.20542958,0.46127522,-0.1484235,0.3127388,0.22570932,-0.0619307,0.046484835
4771,-0.044829875,0.013235517,0.060821947,0.06437597,0.090833664,0.24531716,0.41580498,0.00078534335,0.016567752,0.0330879,0.10762554,0.18099752,-0.025366742,0.09284328,0.11718456,0.030882277,0.2070002,0.25052255,-0.03098379,-0.08159208,0.6426135,0.14327753
4770,0.041971847,0.13234207,0.21260935,0.14237526,0.15625721,0.26753113,0.18606219,0.19720757,0.0666749,0.18333402,0.17209981,0.15565813,0.12887217,0.044501595,0.21174657,0.14868769,0.5897752,-0.10300787,0.23873685,0.18310922,0.022538848,0.118882015
4769,0.10856402,0.16126105,0.27886057,0.045194637,0.07601592,0.19305328,0.10205591,0.27826655,0.16556351,0.14804833,0.18763721,0.14420599,0.41450262,0.11710152,0.27025145,0.07623164,0.35963285,0.052225523,0.23773524,0.24695964,-0.0018641204,0.20386697
4768,0.05751324,0.11884388,0.11224523,0.08990495,0.1422412,0.2437927,0.22513348,0.107428275,-0.028068617,0.14021043,0.204199,0.1726303,0.06838144,0.15388896,0.16862446,0.04173822,0.4480578,0.083958685,0.021365568,-0.056993365,0.45664924,0.25502226
4767,-0.01066225,0.31620798,0.6915233,0.18149811,0.054682285,0.12266925,0.07010632,0.38943565,0.07719804,0.45253974,0.075080834,-0.004479289,0.18824714,0.0115399435,0.013111137,0.19904469,0.20902197,0.06173054,0.33715716,0.14031425,0.046220943,0.05339758
4766,0.08922002,0.104493685,0.1750988,0.11616841,0.07808098,0.23618755,0.1554412,0.23271574,0.13166921,0.14823936,0.13537878,0.11672451,0.16948125,0.14551666,0.12772508,0.056673408,0.19577709,0.16666815,0.10563334,0.014230896,0.2537407,0.3305051
4765,-0.019825116,0.35624325,0.6028701,0.17297561,0.09332448,0.13932964,0.011370018,0.43093443,0.027534408,0.45622182,0.105152816,-0.06792015,0.18957722,0.0083443485,-0.028372474,0.20206225,0.21940097,0.041760385,0.2741951,0.1286445,0.050162163,0.05050937
4764,0.15307288,0.18506151,0.3824829,0.5163847,0.123223424,0.18340872,-0.0027079806,0.11220156,0.027835045,0.24760252,0.16363847,0.17809175,0.086220086,0.014676362,0.09005667,0.064281,0.5883668,-0.10102159,0.08036246,0.038280286,0.10946132,0.20471357
4763,0.02712892,0.0097347945,0.04126425,0.16849923,0.11000717,0.26409438,0.27588537,0.032148324,-0.044101868,0.02795506,0.116485745,0.19152308,-0.011218529,0.06564395,0.08816667,-0.028060623,0.3739606,0.15141508,-0.07311374,-0.08097628,0.4873844,0.36292994
4762,0.06846693,0.0730669,-0.024887366,0.10046282,0.11774251,0.19838731,0.5967004,0.13122848,0.011239936,0.067162134,0.14277716,0.1397728,0.09594756,0.012699585,0.21447143,0.16406345,0.2707296,0.03773825,0.25832775,0.1622259,0.067306824,0.15524478
4761,0.073916756,0.13001123,0.20090142,0.075739264,0.16946097,0.27719817,0.12693712,0.24460615,0.4351433,0.11946164,0.1985443,0.07219429,0.19507304,0.12519152,0.11830013,0.15628707,0.5447797,-0.05192398,0.19908413,0.28816676,-0.009012066,0.22927527
4760,0.23105258,0.10693082,0.26504135,0.113824725,0.21796621,0.14452991,0.099677406,0.19020063,0.20578054,0.23363307,0.09510356,0.075842,0.1879484,0.18428038,0.07168739,0.08436506,0.38407195,0.07521203,0.09968362,0.15530854,0.11361684,0.28267705
4759,0.043686204,0.08897324,0.25773346,0.8185056,0.075306885,0.16006088,-0.0779041,0.20686889,0.06461345,0.245807,0.03342752,0.15532836,0.057374932,-0.12570676,0.05794366,0.10288034,0.35415006,-0.14505434,0.02355089,0.2520388,-0.08110276,0.08083975
4758,0.048239596,0.05175851,0.035545424,0.012041833,0.103133045,0.09068573,0.60313094,0.04046933,-0.04457415,0.061139252,0.15233263,0.144133,-0.0074598305,0.0824969,0.18904418,0.14858893,0.39877287,0.0047532134,0.016839452,-0.10134242,0.4364812,0.09675537
4757,0.10068104,0.10152168,0.208752,0.17229635,0.15252233,0.20405498,0.18015338,0.16270109,0.1313085,0.14861923,0.16387615,0.23070607,0.12736513,0.10824251,0.08807807,0.042263538,0.34320483,0.06789031,0.031167595,0.07071593,0.17309782,0.89202195
4756,0.060364813,0.10268424,0.16484146,0.119317204,0.07166148,0.2455638,0.17389438,0.19611317,0.13539997,0.14800537,0.11447242,0.10571564,0.15883504,0.14997022,0.13661508,0.04397814,0.24494863,0.13578354,0.10739645,0.021719255,0.2405498,0.2993405
4755,0.0087008625,0.084155135,0.24127379,0.038305495,0.064358644,0.11819645,0.10535927,0.1278045,0.070685,0.26175833,0.24940534,0.2548506,0.116716474,0.13784878,0.17753336,0.2744715,0.35379767,-0.022747565,0.18418859,0.14224905,0.10456617,0.13266833
4754,0.18857084,0.18744147,0.18724981,0.0019480335,0.114128165,0.17831522,-0.011877894,0.22507891,0.3306026,0.15653272,0.20358306,0.14437374,0.11969684,0.06892166,0.1569638,0.1383327,0.153979,0.123158135,0.092184946,0.5786186,-0.15827525,0.3009345
4753,-0.0027887002,0.15791258,0.108207285,0.06549601,0.030334398,0.061334506,0.18651891,0.10077926,0.038071405,0.11434236,0.17825118,0.12228932,0.06384022,0.06452352,0.1741052,0.104661696,0.37056243,-0.009421166,0.15036982,0.19374286,0.01869837,0.07825806
4752,0.06102278,0.17564178,0.1264444,0.22672704,0.057393212,0.0650579,0.129434,0.15791795,0.088082746,0.24534339,0.22201696,0.8212273,0.0454029,0.101224646,0.2245404,0.102624476,0.39654145,-0.056459293,0.16346884,0.109566465,0.06991949,0.119789295
4751,0.1199884,0.10896366,0.1394971,0.18456726,0.2070377,0.2581185,0.27561164,0.10646708,0.04608492,0.09472491,0.19305253,0.14911017,0.12768668,0.16046241,0.14012137,0.03901912,0.38439184,0.07594033,0.0051973313,0.022532606,0.23727423,0.7498088
4750,0.075323395,0.20522651,0.38402545,0.18575898,0.022361621,0.17681947,-0.030894626,0.24200928,0.22587752,0.882545,0.2697064,0.3984967,0.10360472,0.03501136,0.18318903,0.31738976,0.23951302,0.07006289,0.37216187,0.2146557,0.026861552,0.22893348
4749,0.09629385,0.114001416,0.2073094,0.103994325,0.085835226,0.21537265,0.12558979,0.21628961,0.12594885,0.169622,0.12710485,0.1075268,0.15218085,0.14650933,0.14793546,0.07839729,0.25730363,0.08542784,0.12538227,0.071157485,0.1632363,0.31911832
4748,0.13315967,0.13805369,0.20038116,0.1474786,0.22603048,0.22803,0.16567424,0.17209417,0.037108105,0.07700084,0.18219227,0.14977606,0.17432599,0.15983354,0.12650384,0.09992913,0.46066016,0.00049633346,0.13410108,0.05182261,0.11568616,0.76170814
4747,0.078943275,0.0055745854,0.03440142,-0.041409016,0.14298387,0.047466926,0.6475868,0.035941135,-0.008568518,-0.002143398,0.13132201,0.11145833,0.024324981,0.11855337,0.14501148,0.09615736,0.4220349,-0.04766678,-0.040132757,-0.17014019,0.4214488,0.10630668
4746,0.1172592,0.20683101,0.18978193,0.021877825,0.09414615,0.09617167,-0.054310583,0.33164668,0.16398275,0.14565003,0.17225952,0.09724027,0.16581416,0.08674292,0.1334879,0.14124164,0.32554862,-0.18467939,0.073047936,0.7102728,-0.23879835,0.08169854
4745,0.03618116,0.021696266,0.17964503,0.16389513,0.13278866,0.09275936,0.1455644,0.13429266,-0.015084296,0.14629886,0.093456045,0.1180006,0.01636589,0.053346895,0.109753534,0.12876421,0.7209487,-0.3072842,0.022012588,0.1498953,0.02586715,0.08366905
4744,0.0739015,0.1321387,0.1435507,0.017091768,-0.0125125125,-0.04574234,-0.10920288,0.15207306,0.13936225,0.15156272,0.06479074,-0.0004598368,0.110064775,-0.045728,0.10765858,0.145415,0.5043428,-0.26559633,0.12111318,0.24936435,-0.17255522,0.09545783
4743,-0.028553292,0.044833027,0.16824009,0.109498486,0.09579058,0.18132082,0.13749072,0.18214005,0.033114992,0.29073405,0.20736408,0.208675,0.13965775,0.09541893,0.38681415,0.3219791,0.24527113,0.09102454,0.6300577,0.108295165,-0.051599275,0.12028156
4742,0.06061404,0.08098345,0.16723228,-0.01731147,0.08564653,0.20235613,0.14407031,0.16490808,0.13354889,0.10154626,0.13340765,0.10476903,0.18050027,0.14976758,0.20599724,0.069089726,0.5045205,-0.009471662,0.107261896,0.05906956,0.17338793,0.30071944
4741,0.14621374,0.14942628,0.2319193,0.16711523,0.5006424,0.34500095,0.14768569,0.1977708,0.11877874,0.20102765,0.26075345,0.10697959,0.108037636,0.16553238,0.20927334,0.19300944,0.4738732,0.035310134,0.26659405,0.22585988,0.06671681,0.2088099
4740,0.114078805,0.25906456,0.18690774,0.16338187,0.07582132,0.1208902,0.001823308,0.29295397,0.2281506,0.3784115,0.22640336,0.6749165,0.055557583,0.080055036,0.16016626,0.19865926,0.3028766,-0.033045463,0.13329938,0.35298795,0.002398923,0.20720609
4739,0.24812266,0.14198886,0.22730416,0.24530315,0.095712066,0.053193934,-0.039765485,0.16469395,0.040731326,0.17383572,0.12344084,0.13249984,0.14281464,0.09480493,0.0777311,0.13281067,0.6699022,-0.18911299,0.02928703,0.018004604,0.06186359,0.3573982
4738,0.1743701,0.07771775,0.17421035,0.09881833,0.04152636,0.15158203,-0.011258349,0.22937635,0.033388443,0.32168666,0.20930074,0.13275476,0.20341343,0.095044106,0.38346452,0.98081523,0.2378521,0.06615693,0.42378673,0.14616185,0.009266693,0.08441594
4737,0.06944619,0.06459338,0.109017245,0.6283228,0.12472908,0.18934618,0.0521307,0.120322384,0.005204592,0.18806243,0.06431083,0.15890941,0.12301296,-0.045403823,0.09665977,0.02150517,0.31060812,-0.11134271,0.019061998,0.51771647,-0.1809514,0.07132744
4736,0.07649669,0.040439844,0.32136345,0.08219379,0.102635086,0.16288576,0.12208231,0.06028101,0.17506874,0.18756212,0.07493133,0.08324083,0.031078823,0.17048897,0.16377345,0.10803394,0.29934162,0.03698664,0.08781397,0.049959216,0.21259084,0.2384039
4735,0.17646225,0.14076257,0.1380619,0.051789187,0.3310758,0.008217916,0.047426365,0.19683443,0.2191757,0.24369544,0.95981634,0.15933472,0.17685509,0.33504587,0.18708137,0.17525798,0.26190764,-0.02784975,0.17937656,0.108351246,0.085830286,0.21085174
4734,0.03018656,0.09178276,0.081715435,0.14338434,0.17587775,0.31808195,0.34386593,0.1384877,0.08065502,0.15417737,0.18713361,0.18280718,0.060366113,0.065863684,0.25969225,0.19569424,0.32821828,0.035461098,0.2276771,0.12825507,0.22480652,0.19357948
4733,0.07490162,0.14228743,0.32159168,0.017260766,0.41136512,0.25384724,0.096062444,0.52047133,0.1731568,0.15155753,0.41686112,0.12305657,0.19906615,0.30915815,0.12602197,0.23972511,0.4370023,0.0071275085,0.24962956,0.19250652,0.08368923,0.16587383
4732,0.17085165,0.0678588,0.18079516,0.119981736,0.07191518,0.15159325,-0.051260944,0.24727574,0.050377704,0.31823635,0.23623314,0.11378213,0.18963715,0.088014275,0.3828264,0.94192016,0.26469097,0.011400439,0.34683266,0.109498076,0.031450648,0.112475194
4731,0.12713173,0.08124461,0.1925039,0.76912653,0.12585495,0.19472958,0.02586656,0.119201995,0.006524261,0.21010804,0.0909364,0.15881075,0.10273727,-0.06400721,0.073323496,0.078355305,0.48534888,-0.15260929,0.03358867,0.097603336,-0.0025494434,0.13749622
4730,0.19126181,0.086520106,0.11443095,-0.06703061,0.16726708,0.13284615,0.04880497,0.07541928,0.1668844,0.050975684,0.122472465,0.111916624,0.1626631,0.07243739,0.17423266,0.13297307,0.22492132,0.0006921962,0.10915913,0.23293811,-0.08334004,0.2852881
4729,0.10811355,0.0633246,0.02021761,-0.013784509,0.16391426,0.07551951,0.6042125,0.12977616,0.03785486,0.07791897,0.16967683,0.15760727,0.11384753,0.080704026,0.19128013,0.048791774,0.26613817,-0.05783636,0.06958619,0.6037987,-0.1315138,0.07767357
4728,0.062166154,0.06727056,0.088491276,0.007070182,0.106442764,0.28154618,0.16497323,0.16937807,0.013089374,0.048767693,0.1400435,0.096046835,0.13605869,0.13223383,0.14970663,0.08852487,0.3709728,-0.021076921,0.11621885,0.46359628,-0.016182385,0.15999487
4727,0.07813834,0.14974047,0.18379185,0.15247302,0.17467266,0.32011175,0.19186251,0.1517612,0.033304047,0.19906002,0.17797852,0.16928414,0.15082557,0.1044672,0.36584204,0.1913938,0.52346385,0.07923342,0.20501174,0.12036793,0.20342883,0.35837993
4726,0.058511034,0.00980359,0.03205307,0.05766254,0.119152024,0.06543784,0.60517526,0.08627415,-0.03594499,0.0842412,0.09655963,0.14499334,0.006357461,0.092025906,0.054357458,-0.03824281,0.044739686,0.13531666,-0.07922724,-0.15253326,0.5581472,0.100944646
4725,0.03787349,0.03289558,0.12391716,-0.012191015,0.051602792,0.08316891,-0.06893763,0.18208954,0.8002354,0.19933926,0.204491,0.09152098,0.25561148,0.15948397,0.024694245,0.03767409,0.1924197,0.12255188,0.06580854,0.21299742,0.0023527816,0.28265345
4724,0.007044155,0.05411207,0.11436038,0.062105585,0.1127029,0.17722213,0.2855616,0.024883231,-0.043315545,0.09064584,0.1362159,0.15971819,-0.06615193,0.053283438,0.13685662,0.095869265,0.41112494,0.006724771,-0.06666966,-0.0999374,0.51231676,0.08635123
4723,0.039859742,0.04740207,0.15153882,0.07412306,0.12557754,0.10223302,0.031128388,0.08649638,0.05162153,0.20239812,0.1257008,0.10708414,0.11075879,0.121683344,0.12706676,0.08370984,0.19580872,-0.021179818,0.12535432,0.18870687,-0.017499493,0.03585479
4722,0.27139485,0.1743778,0.20631298,0.053610243,0.060949776,0.05269644,0.06446239,0.25594407,0.1356905,0.11835165,0.16945465,0.13432126,0.546104,0.12175189,0.16891459,0.15067844,0.5254648,-0.053392094,0.13290437,0.20400758,-0.07422289,0.1440157
4721,0.16408528,0.11323549,0.26789725,0.019118723,0.18834086,0.19573325,0.11150807,0.20691448,0.103121355,0.1406819,0.20336679,0.15258501,0.25946823,0.24085984,0.1603206,0.3958388,0.32714728,0.03829201,0.2219635,0.12061401,0.121640384,0.36328095
4720,0.3157075,0.07354686,0.07361745,0.3332214,0.24030948,0.12221372,0.14884633,0.01277447,-0.011520863,0.09767042,0.1130291,0.1393885,0.049209412,0.06618462,0.12216546,0.06276786,0.567345,0.0041859653,-0.021143153,-0.14399584,0.35327503,0.269777
4719,0.3157223,0.82230014,0.27099004,0.07793781,0.12927437,0.08038459,-0.026321616,0.33275923,0.047422215,0.121945545,0.16236165,0.2133126,0.24559353,0.10702094,0.12767267,0.047578655,0.31272814,-0.013133306,-0.026013885,-0.11994155,0.2812306,0.17117101
4718,-0.0144280745,0.3746447,0.59982,0.24150601,0.027938005,0.15728058,0.019511715,0.47807467,0.0027499963,0.32452756,0.10456595,-0.049981188,0.16622624,-0.04423724,-0.075688675,0.12473559,0.26102078,0.012795147,0.16785961,0.06791566,0.09404106,0.16052398
4716,0.08649468,0.10379646,0.16513139,0.15561923,0.1609299,0.27344763,0.27066574,0.1412568,-0.027845271,0.16756661,0.18016918,0.14833054,0.118213825,0.016096085,0.15433955,0.038538493,0.37818745,0.109833516,0.08240049,0.307285,0.091936335,0.19047509
4715,0.14474516,0.18922609,0.21109653,0.03384015,0.016236478,0.031683303,-0.04766075,0.19048354,0.21728098,0.24036354,0.119999304,0.011629013,0.25864488,0.07907966,0.14798193,0.2168606,0.1639418,-0.0693424,0.1087844,0.3164388,-0.23164445,0.18854134
4714,0.14554858,0.1878657,0.19768132,0.53948206,0.110552125,0.23233144,0.06350394,0.12047128,0.0018090121,0.27752456,0.13882363,0.1928741,0.087267414,-0.020023376,0.11381809,0.113133065,0.23799756,0.09051165,0.31348374,0.0772263,0.03895532,0.2020716
4713,0.11576376,0.22247252,0.1204342,0.13751273,-0.0056510605,-0.039020434,0.029828416,0.15605336,0.08440465,0.26942334,0.1595182,0.87786555,0.013599642,0.14327782,0.1443296,0.12913822,0.30179706,-0.075806,0.049146008,-0.09541954,0.31518555,0.14257649
4712,0.03464417,0.12681775,0.19739711,0.05317364,0.055661254,0.19251955,0.19693162,0.15255573,0.02529955,0.17504466,0.13716176,0.15094379,0.083219424,0.03502936,0.20371374,0.23339322,0.5633831,-0.17681292,0.2481559,0.21786763,-0.040618315,0.060423013
4711,0.7333704,0.19551165,0.11553583,0.046549857,0.21575472,0.0866587,0.10394847,0.14704505,0.059129007,0.112008974,0.09628307,0.1509163,0.22371814,0.12951213,0.2703525,0.21545593,0.46304852,-0.051355116,0.13378313,0.1812111,-0.0642473,0.1158122
4717,0.0427548,0.1001018,0.1277594,0.073893055,0.09366938,0.1226594,0.1753416,0.1957946,0.04439897,0.18210952,0.14152412,0.06644994,0.13087209,0.15175347,0.24517907,0.21205285,0.26689032,-0.021301981,0.1817699,0.3268133,-0.15442835,0.1505824
4710,0.027004661,0.042145003,0.1640941,0.021908833,0.09699408,0.085780375,0.11181675,0.07811983,0.06607559,0.20892568,0.112440266,0.1408089,0.10647252,0.120697975,0.15561187,0.08003138,0.31048906,-0.04578173,0.15398614,0.21634147,-0.024645535,0.037643224
4709,0.058330163,0.06380124,0.13739847,0.050678372,0.103343576,0.17355828,0.08711738,0.17768462,0.019963825,0.15036832,0.115862094,0.12955385,0.119431645,0.07722923,0.1366604,0.09073075,0.48326778,-0.21717352,0.060424197,0.6696916,-0.2433039,0.061679155
4708,0.15198898,0.11788948,0.19143277,0.22935955,0.2362426,0.2335782,0.19278699,0.12493222,0.049051046,0.08345485,0.21721467,0.13935928,0.14879797,0.14706153,0.11192413,0.07077304,0.5155379,-0.041453194,0.033476077,0.042332537,0.12583008,0.76937646
4707,0.18491486,0.1289957,0.23341124,0.4034807,0.14773333,0.16083172,0.10923623,0.14438301,0.054856177,0.31274098,0.14349139,0.2715016,0.09607865,0.038255736,0.04300493,0.056186967,0.61504,-0.05247277,0.048303943,0.1028492,0.17252511,0.27722389
4706,0.42662632,0.16314511,0.16978088,0.06365214,0.21465534,0.11350237,0.1079182,0.19504401,0.117380746,0.088088624,0.12800382,0.20373362,0.31705493,0.08583695,0.20377323,0.17955717,0.5544491,-0.046204012,0.10525994,0.20669198,-0.041697685,0.15099484
4705,0.0044388613,0.103278324,0.43277955,0.22157463,-0.03256932,0.08673409,0.03181507,0.18709292,-0.030041635,0.49230364,0.20464167,0.2948577,0.024172496,-0.0018420182,0.13368641,0.21438959,0.4005608,-0.037646014,0.20117866,0.17019922,0.129668,0.14931048
4704,0.022558521,0.0704023,0.112165004,0.09774527,0.092508584,0.19805701,0.18889853,0.15613937,0.08659768,0.07916009,0.11560082,0.06318781,0.17125362,0.12628469,0.11485121,0.006897861,0.36851725,0.09869029,0.099949434,0.031379186,0.23534723,0.33072835
4703,0.15897426,0.11003989,0.30845797,0.05947935,0.1257805,0.18214005,0.09903539,0.14730029,0.06659542,0.18539357,0.23141453,0.16660514,0.19290483,0.2463883,0.1883434,0.3412717,0.4116747,-0.022518937,0.12676208,0.13617869,0.16124281,0.32608777
4702,0.034234367,0.13165914,0.21696608,0.13844913,0.16878566,0.26834494,0.12288123,0.17305705,0.13518119,0.13493825,0.17221215,0.11716286,0.1135582,0.09184768,0.20558697,0.2086657,0.6053066,-0.09584599,0.15907705,0.1702456,0.07535742,0.3208201
4701,0.07772551,0.013429415,0.10595618,-0.0035174228,0.13369839,0.08848367,0.13961795,0.021617766,-0.011820532,0.06810777,0.18612261,0.14994279,0.020180125,0.29598337,0.11238348,0.12885167,0.62123525,-0.14594525,-0.060652502,-0.18801185,0.47402555,0.03281793
4700,0.15700845,0.24456038,0.35695887,0.4113633,0.12667742,0.23441395,0.057179153,0.15373212,0.07839416,0.31569862,0.18020888,0.20341602,0.1748476,0.0059285313,0.13208549,0.12813683,0.37633628,0.07536449,0.21663705,0.11695289,0.080501795,0.30373016
4699,0.23887563,0.83736235,0.27903387,0.07589008,0.11157921,0.08646249,-0.013710681,0.3167984,0.037724342,0.13162944,0.14643352,0.22771987,0.22916777,0.09047786,0.10569924,0.02798671,0.21531272,0.04558672,-0.004393518,-0.09468306,0.29939955,0.1805146
4698,0.06150204,0.12832044,0.18758819,0.147664,0.057942852,0.23576352,0.13824248,0.23645118,0.13306093,0.15911841,0.11514846,0.10705589,0.16444339,0.1125214,0.14175364,0.084049925,0.22631955,0.11795412,0.10688031,0.010340771,0.22117586,0.32363057
4697,0.13560021,0.14053617,0.41478804,0.14907707,0.0921436,0.17317018,0.056156732,0.23898228,0.074628785,0.30460626,0.25354436,0.16948664,0.16924934,0.19184238,0.16668719,0.30179164,0.360316,0.024299705,0.16721272,0.09532388,0.18083045,0.33955
4695,0.0718832,0.01929051,0.1709868,0.7318777,0.12125519,0.13735613,-0.024155412,0.09772613,-3.0361116e-06,0.16381587,0.096299335,0.13920191,0.023000833,-0.023527682,0.077490136,0.09495288,0.45213732,-0.15566611,-0.084075704,-0.25973335,0.36208865,0.09300665
4696,0.10001637,0.10273465,0.20693561,0.07974583,0.11095911,0.092760175,-0.026898228,0.19706644,0.046805486,0.1438916,0.11618519,0.09925239,0.13016413,0.10991785,0.08194159,0.08935438,0.34783858,-0.04886743,0.008106053,0.14319211,0.036799986,0.13624994
4694,0.064850025,0.14400934,0.08522605,0.041175503,0.06289355,0.13496521,0.20249885,0.112006485,0.037845463,0.112116516,0.20586522,0.13155745,0.19873944,0.20446403,0.19350885,0.22933051,0.5401544,-0.0106757,0.3315791,0.18248397,0.06536604,0.1639427
4693,0.19081685,0.13088515,0.15005884,0.067922056,0.018909212,0.16938528,0.20041813,0.18554369,0.019405108,0.19668174,0.18471207,0.21256527,0.18990698,0.15617558,0.9603442,0.34764016,0.35351694,0.004433982,0.2384035,0.14488383,0.043852944,0.1264236
4692,0.06354699,0.1514782,0.18307322,0.2316259,0.2052038,0.9398476,0.055833057,0.22593784,0.08572392,0.27522576,0.023243653,0.0455811,-0.023469813,-0.054601017,0.1942895,0.15348649,0.21555555,0.19595191,0.08504372,0.086645834,0.28638366,0.17820936
4691,0.09400414,0.0659199,0.17202678,0.17027275,0.12263696,0.013838522,0.039321654,0.054870658,0.05470426,0.09276498,0.15533575,0.117549285,0.054661874,0.09667254,0.14642283,0.09321935,0.5159252,-0.2125935,-0.07558058,-0.06435369,0.27637368,0.15055433
4690,0.077025905,0.12620988,0.26149756,0.12294615,-0.016315755,0.011407442,-0.021128323,0.1173949,0.160994,0.13221616,0.010438112,0.1703372,0.1521323,0.14263411,0.0058373464,0.08686218,0.3558676,-0.07102037,0.048158493,0.027568346,0.16459619,0.24580711
4689,0.26842147,0.19387214,0.30105802,0.11962182,0.16480201,0.12642273,0.034031793,0.1413405,0.16309124,0.12941667,0.19109014,0.13243903,0.24543262,0.18967777,0.13808851,0.1250414,0.49425647,-0.06750911,0.030715356,0.09210903,0.10044291,0.79237664
4688,0.013604462,-0.024405025,0.18762869,0.08105807,0.08355321,0.15620887,0.38625428,0.10621765,-0.0056830943,0.23590046,0.17900138,0.24118805,0.044402067,0.10146533,0.2483762,0.22994384,0.41641742,0.066848174,0.5040997,-0.08030446,0.18581346,0.15653388
4687,0.1612545,0.35770017,0.28841966,0.11196703,0.23524138,0.26010793,-0.0016512945,0.9372121,0.18388285,0.18839994,0.26720113,0.14493714,0.31455275,0.056475416,0.23373017,0.2349199,0.34573898,-0.050963018,0.15530747,0.21652675,0.05568154,0.15237418
4686,0.18118289,0.17085059,0.25785148,0.004552234,0.057471894,0.13413887,0.055825286,0.2589349,0.16957788,0.080216855,0.14132807,0.0988729,0.49406448,0.14655226,0.22039801,0.084821045,0.47130716,-0.09590469,0.10985121,0.3161229,-0.062417246,0.10519089
4685,0.3659972,0.42351693,0.16491015,-0.033406556,0.1330049,0.27067152,0.1103061,0.24376516,0.008530118,0.13589448,0.10441886,0.124974415,0.17295313,0.031802393,0.24333361,0.15802541,0.5036621,0.039341226,0.17208898,0.42971277,-0.084112436,0.071387194
4684,0.05897664,0.09481658,0.091190666,0.17548238,0.2045896,0.36906934,0.2653659,0.17735039,0.13216388,0.17450655,0.17585835,0.15707874,0.060728468,0.070831224,0.20520052,0.17591116,0.3813369,0.024928272,0.20998207,0.21209997,0.134406,0.17954256
4683,0.21414042,0.7372469,0.3915492,0.09761858,0.12709992,0.15408349,-0.016341329,0.42285255,0.11010103,0.21298814,0.18977478,0.17492716,0.22508475,0.038142294,0.11206169,0.07092473,0.2059933,0.091812946,0.10773275,0.20177993,0.012951966,0.22143969
4682,0.035190016,-0.039415278,0.110897645,0.01662538,0.1509628,0.19127026,0.19267309,-0.04803813,0.030018095,-0.023276217,0.19814484,0.12571298,0.10872472,0.4453159,0.009242728,-0.014549103,0.34662563,0.23641886,-0.051510654,-0.074063234,0.52822953,0.31787103
